RecordID,Year,Adj. Day of Year,Species,Elevation,Pigment
14011,2014-01-01,2014-10-09,WB,2600,2.00
14012,2014-01-01,2014-10-10,WB,2600,1.00
14013,2014-01-01,2014-10-11,WB,2600,0.00
14014,2014-01-01,2014-10-12,WB,2600,0.00
14015,2014-01-01,2014-10-13,WB,2600,0.00
14016,2014-01-01,2014-10-14,WB,2600,0.00
14017,2014-01-01,2014-10-15,WB,2600,0.00
14018,2014-01-01,2014-10-16,WB,2600,0.00
14019,2014-01-01,2014-10-17,WB,2600,0.00
14020,2014-01-01,2014-10-18,WB,2600,0.00
14021,2014-01-01,2014-10-19,WB,2600,0.00
14022,2014-01-01,2014-10-20,WB,2600,0.00
14023,2014-01-01,2014-10-21,WB,2600,0.00
14024,2014-01-01,2014-10-22,WB,2600,0.00
14025,2014-01-01,2014-10-23,WB,2600,0.00
14026,2014-01-01,2014-10-24,WB,2600,0.00
14027,2014-01-01,2014-10-25,WB,2600,0.00
14028,2014-01-01,2014-10-26,WB,2600,0.00
14029,2014-01-01,2014-10-27,WB,2600,0.00
14030,2014-01-01,2014-10-28,WB,2600,0.00
14031,2014-01-01,2014-10-29,WB,2600,0.00
14032,2014-01-01,2014-10-30,WB,2600,0.00
14033,2014-01-01,2014-10-31,WB,2600,0.00
14034,2014-01-01,2014-11-01,WB,2600,0.00
14035,2014-01-01,2014-11-02,WB,2600,0.00
14036,2014-01-01,2014-11-03,WB,2600,0.00
14037,2014-01-01,2014-11-04,WB,2600,0.0
14038,2014-01-01,2014-11-05,WB,2600,0.0
14039,2014-01-01,2014-11-06,WB,2600,0.0
14040,2014-01-01,2014-11-07,WB,2600,0.0
14041,2015-01-01,2015-09-04,SM,1400,0.00
14042,2015-01-01,2015-09-05,SM,1400,0.00
14043,2015-01-01,2015-09-06,SM,1400,0.00
14044,2015-01-01,2015-09-07,SM,1400,0.00
14045,2015-01-01,2015-09-08,SM,1400,0.00
14046,2015-01-01,2015-09-09,SM,1400,0.00
14047,2015-01-01,2015-09-10,SM,1400,0.00
14048,2015-01-01,2015-09-11,SM,1400,0.00
14049,2015-01-01,2015-09-12,SM,1400,0.00
14050,2015-01-01,2015-09-13,SM,1400,0.00
14051,2015-01-01,2015-09-14,SM,1400,0.00
14052,2015-01-01,2015-09-15,SM,1400,0.00
14053,2015-01-01,2015-09-16,SM,1400,0.00
14054,2015-01-01,2015-09-17,SM,1400,0.00
14055,2015-01-01,2015-09-18,SM,1400,0.00
14056,2015-01-01,2015-09-19,SM,1400,0.00
14057,2015-01-01,2015-09-20,SM,1400,0.00
14058,2015-01-01,2015-09-21,SM,1400,0.00
14059,2015-01-01,2015-09-22,SM,1400,8.55
14060,2015-01-01,2015-09-23,SM,1400,9.13
14061,2015-01-01,2015-09-24,SM,1400,9.84
14062,2015-01-01,2015-09-25,SM,1400,10.55
14063,2015-01-01,2015-09-26,SM,1400,11.40
14064,2015-01-01,2015-09-27,SM,1400,11.66
14065,2015-01-01,2015-09-28,SM,1400,11.94
14066,2015-01-01,2015-09-29,SM,1400,12.21
14067,2015-01-01,2015-09-30,SM,1400,12.48
14068,2015-01-01,2015-10-01,SM,1400,12.75
14069,2015-01-01,2015-10-02,SM,1400,13.02
14070,2015-01-01,2015-10-03,SM,1400,13.30
14071,2015-01-01,2015-10-04,SM,1400,13.63
14072,2015-01-01,2015-10-05,SM,1400,13.94
14073,2015-01-01,2015-10-06,SM,1400,14.25
14074,2015-01-01,2015-10-07,SM,1400,16.77
14075,2015-01-01,2015-10-08,SM,1400,19.30
14076,2015-01-01,2015-10-09,SM,1400,21.85
14077,2015-01-01,2015-10-10,SM,1400,26.46
14078,2015-01-01,2015-10-11,SM,1400,31.09
14079,2015-01-01,2015-10-12,SM,1400,35.72
14080,2015-01-01,2015-10-13,SM,1400,40.35
14081,2015-01-01,2015-10-14,SM,1400,45.00
14082,2015-01-01,2015-10-15,SM,1400,48.60
14083,2015-01-01,2015-10-16,SM,1400,52.20
14084,2015-01-01,2015-10-17,SM,1400,55.80
14085,2015-01-01,2015-10-18,SM,1400,56.76
14086,2015-01-01,2015-10-19,SM,1400,57.72
14087,2015-01-01,2015-10-20,SM,1400,58.68
14088,2015-01-01,2015-10-21,SM,1400,59.64
14089,2015-01-01,2015-10-22,SM,1400,60.60
14090,2015-01-01,2015-10-23,SM,1400,55.64
14091,2015-01-01,2015-10-24,SM,1400,50.70
14092,2015-01-01,2015-10-25,SM,1400,45.76
14093,2015-01-01,2015-10-26,SM,1400,40.82
14094,2015-01-01,2015-10-27,SM,1400,35.87
14095,2015-01-01,2015-10-28,SM,1400,30.93
14096,2015-01-01,2015-10-29,SM,1400,26.00
14097,2015-01-01,2015-10-30,SM,1400,21.20
14098,2015-01-01,2015-10-31,SM,1400,16.40
14099,2015-01-01,2015-11-01,SM,1400,11.60
14100,2015-01-01,2015-11-02,SM,1400,6.80
14101,2015-01-01,2015-11-03,SM,1400,2.00
14102,2015-01-01,2015-11-04,SM,1400,1.5
14103,2015-01-01,2015-11-05,SM,1400,1.0
14104,2015-01-01,2015-11-06,SM,1400,0.5
14105,2015-01-01,2015-11-07,SM,1400,0.0
14106,2015-01-01,2015-09-04,SM,2200,0.00
14107,2015-01-01,2015-09-05,SM,2200,0.00
14108,2015-01-01,2015-09-06,SM,2200,0.00
14109,2015-01-01,2015-09-07,SM,2200,0.00
14110,2015-01-01,2015-09-08,SM,2200,0.00
14111,2015-01-01,2015-09-09,SM,2200,0.00
14112,2015-01-01,2015-09-10,SM,2200,0.00
14113,2015-01-01,2015-09-11,SM,2200,0.00
14114,2015-01-01,2015-09-12,SM,2200,0.00
14115,2015-01-01,2015-09-13,SM,2200,0.00
14116,2015-01-01,2015-09-14,SM,2200,0.00
14117,2015-01-01,2015-09-15,SM,2200,0.00
14118,2015-01-01,2015-09-16,SM,2200,0.00
14119,2015-01-01,2015-09-17,SM,2200,0.00
14120,2015-01-01,2015-09-18,SM,2200,0.00
14121,2015-01-01,2015-09-19,SM,2200,0.00
14122,2015-01-01,2015-09-20,SM,2200,0.00
14123,2015-01-01,2015-09-21,SM,2200,0.00
14124,2015-01-01,2015-09-22,SM,2200,17.60
14125,2015-01-01,2015-09-23,SM,2200,19.70
14126,2015-01-01,2015-09-24,SM,2200,21.80
14127,2015-01-01,2015-09-25,SM,2200,23.90
14128,2015-01-01,2015-09-26,SM,2200,26.00
14129,2015-01-01,2015-09-27,SM,2200,27.88
14130,2015-01-01,2015-09-28,SM,2200,29.77
14131,2015-01-01,2015-09-29,SM,2200,31.65
14132,2015-01-01,2015-09-30,SM,2200,33.54
14133,2015-01-01,2015-10-01,SM,2200,35.43
14134,2015-01-01,2015-10-02,SM,2200,37.31
14135,2015-01-01,2015-10-03,SM,2200,39.20
14136,2015-01-01,2015-10-04,SM,2200,39.23
14137,2015-01-01,2015-10-05,SM,2200,39.24
14138,2015-01-01,2015-10-06,SM,2200,39.25
14139,2015-01-01,2015-10-07,SM,2200,42.49
14140,2015-01-01,2015-10-08,SM,2200,45.82
14141,2015-01-01,2015-10-09,SM,2200,49.25
14142,2015-01-01,2015-10-10,SM,2200,52.40
14143,2015-01-01,2015-10-11,SM,2200,55.55
14144,2015-01-01,2015-10-12,SM,2200,58.70
14145,2015-01-01,2015-10-13,SM,2200,61.85
14146,2015-01-01,2015-10-14,SM,2200,65.00
14147,2015-01-01,2015-10-15,SM,2200,61.00
14148,2015-01-01,2015-10-16,SM,2200,57.00
14149,2015-01-01,2015-10-17,SM,2200,53.00
14150,2015-01-01,2015-10-18,SM,2200,44.00
14151,2015-01-01,2015-10-19,SM,2200,35.00
14152,2015-01-01,2015-10-20,SM,2200,26.00
14153,2015-01-01,2015-10-21,SM,2200,17.00
14154,2015-01-01,2015-10-22,SM,2200,8.00
14155,2015-01-01,2015-10-23,SM,2200,6.84
14156,2015-01-01,2015-10-24,SM,2200,5.70
14157,2015-01-01,2015-10-25,SM,2200,4.56
14158,2015-01-01,2015-10-26,SM,2200,3.42
14159,2015-01-01,2015-10-27,SM,2200,2.27
14160,2015-01-01,2015-10-28,SM,2200,1.13
14161,2015-01-01,2015-10-29,SM,2200,0.00
14162,2015-01-01,2015-10-30,SM,2200,0.00
14163,2015-01-01,2015-10-31,SM,2200,0.00
14164,2015-01-01,2015-11-01,SM,2200,0.00
14165,2015-01-01,2015-11-02,SM,2200,0.00
14166,2015-01-01,2015-11-03,SM,2200,0.00
14167,2015-01-01,2015-11-04,SM,2200,0.0
14168,2015-01-01,2015-11-05,SM,2200,0.0
14169,2015-01-01,2015-11-06,SM,2200,0.0
14170,2015-01-01,2015-11-07,SM,2200,0.0
14171,2015-01-01,2015-09-04,RMS,1400,0.00
14172,2015-01-01,2015-09-05,RMS,1400,0.00
14173,2015-01-01,2015-09-06,RMS,1400,0.00
14174,2015-01-01,2015-09-07,RMS,1400,0.00
14175,2015-01-01,2015-09-08,RMS,1400,0.00
14176,2015-01-01,2015-09-09,RMS,1400,0.00
14177,2015-01-01,2015-09-10,RMS,1400,0.00
14178,2015-01-01,2015-09-11,RMS,1400,0.00
14179,2015-01-01,2015-09-12,RMS,1400,0.00
14180,2015-01-01,2015-09-13,RMS,1400,0.00
14181,2015-01-01,2015-09-14,RMS,1400,0.00
14182,2015-01-01,2015-09-15,RMS,1400,0.00
14183,2015-01-01,2015-09-16,RMS,1400,0.00
14184,2015-01-01,2015-09-17,RMS,1400,0.00
14185,2015-01-01,2015-09-18,RMS,1400,0.00
14186,2015-01-01,2015-09-19,RMS,1400,0.00
14187,2015-01-01,2015-09-20,RMS,1400,0.00
14188,2015-01-01,2015-09-21,RMS,1400,0.00
14189,2015-01-01,2015-09-22,RMS,1400,38.65
14190,2015-01-01,2015-09-23,RMS,1400,43.14
14191,2015-01-01,2015-09-24,RMS,1400,47.58
14192,2015-01-01,2015-09-25,RMS,1400,52.01
14193,2015-01-01,2015-09-26,RMS,1400,56.40
14194,2015-01-01,2015-09-27,RMS,1400,59.05
14195,2015-01-01,2015-09-28,RMS,1400,61.70
14196,2015-01-01,2015-09-29,RMS,1400,64.35
14197,2015-01-01,2015-09-30,RMS,1400,67.00
14198,2015-01-01,2015-10-01,RMS,1400,69.65
14199,2015-01-01,2015-10-02,RMS,1400,72.30
14200,2015-01-01,2015-10-03,RMS,1400,74.95
14201,2015-01-01,2015-10-04,RMS,1400,74.71
14202,2015-01-01,2015-10-05,RMS,1400,74.38
14203,2015-01-01,2015-10-06,RMS,1400,73.95
14204,2015-01-01,2015-10-07,RMS,1400,74.23
14205,2015-01-01,2015-10-08,RMS,1400,74.49
14206,2015-01-01,2015-10-09,RMS,1400,74.75
14207,2015-01-01,2015-10-10,RMS,1400,74.05
14208,2015-01-01,2015-10-11,RMS,1400,73.35
14209,2015-01-01,2015-10-12,RMS,1400,72.65
14210,2015-01-01,2015-10-13,RMS,1400,71.95
14211,2015-01-01,2015-10-14,RMS,1400,71.25
14212,2015-01-01,2015-10-15,RMS,1400,61.81
14213,2015-01-01,2015-10-16,RMS,1400,52.39
14214,2015-01-01,2015-10-17,RMS,1400,43.00
14215,2015-01-01,2015-10-18,RMS,1400,37.60
14216,2015-01-01,2015-10-19,RMS,1400,32.20
14217,2015-01-01,2015-10-20,RMS,1400,26.80
14218,2015-01-01,2015-10-21,RMS,1400,21.40
14219,2015-01-01,2015-10-22,RMS,1400,16.00
14220,2015-01-01,2015-10-23,RMS,1400,13.72
14221,2015-01-01,2015-10-24,RMS,1400,11.43
14222,2015-01-01,2015-10-25,RMS,1400,9.15
14223,2015-01-01,2015-10-26,RMS,1400,6.86
14224,2015-01-01,2015-10-27,RMS,1400,4.58
14225,2015-01-01,2015-10-28,RMS,1400,2.29
14226,2015-01-01,2015-10-29,RMS,1400,0.00
14227,2015-01-01,2015-10-30,RMS,1400,0.00
14228,2015-01-01,2015-10-31,RMS,1400,0.00
14229,2015-01-01,2015-11-01,RMS,1400,0.00
14230,2015-01-01,2015-11-02,RMS,1400,0.00
14231,2015-01-01,2015-11-03,RMS,1400,0.00
14232,2015-01-01,2015-11-04,RMS,1400,0.0
14233,2015-01-01,2015-11-05,RMS,1400,0.0
14234,2015-01-01,2015-11-06,RMS,1400,0.0
14235,2015-01-01,2015-11-07,RMS,1400,0.0
14236,2015-01-01,2015-09-04,RMP,1400,0.00
14237,2015-01-01,2015-09-05,RMP,1400,0.00
14238,2015-01-01,2015-09-06,RMP,1400,0.00
14239,2015-01-01,2015-09-07,RMP,1400,0.00
14240,2015-01-01,2015-09-08,RMP,1400,0.00
14241,2015-01-01,2015-09-09,RMP,1400,0.00
14242,2015-01-01,2015-09-10,RMP,1400,0.00
14243,2015-01-01,2015-09-11,RMP,1400,0.00
14244,2015-01-01,2015-09-12,RMP,1400,0.00
14245,2015-01-01,2015-09-13,RMP,1400,0.00
14246,2015-01-01,2015-09-14,RMP,1400,0.00
14247,2015-01-01,2015-09-15,RMP,1400,0.00
14248,2015-01-01,2015-09-16,RMP,1400,0.00
14249,2015-01-01,2015-09-17,RMP,1400,0.00
14250,2015-01-01,2015-09-18,RMP,1400,0.00
14251,2015-01-01,2015-09-19,RMP,1400,0.00
14252,2015-01-01,2015-09-20,RMP,1400,0.00
14253,2015-01-01,2015-09-21,RMP,1400,0.00
14254,2015-01-01,2015-09-22,RMP,1400,31.44
14255,2015-01-01,2015-09-23,RMP,1400,32.30
14256,2015-01-01,2015-09-24,RMP,1400,33.14
14257,2015-01-01,2015-09-25,RMP,1400,33.98
14258,2015-01-01,2015-09-26,RMP,1400,34.81
14259,2015-01-01,2015-09-27,RMP,1400,36.66
14260,2015-01-01,2015-09-28,RMP,1400,38.49
14261,2015-01-01,2015-09-29,RMP,1400,40.32
14262,2015-01-01,2015-09-30,RMP,1400,42.15
14263,2015-01-01,2015-10-01,RMP,1400,43.98
14264,2015-01-01,2015-10-02,RMP,1400,45.81
14265,2015-01-01,2015-10-03,RMP,1400,47.63
14266,2015-01-01,2015-10-04,RMP,1400,46.26
14267,2015-01-01,2015-10-05,RMP,1400,44.91
14268,2015-01-01,2015-10-06,RMP,1400,43.56
14269,2015-01-01,2015-10-07,RMP,1400,43.74
14270,2015-01-01,2015-10-08,RMP,1400,43.91
14271,2015-01-01,2015-10-09,RMP,1400,44.06
14272,2015-01-01,2015-10-10,RMP,1400,46.96
14273,2015-01-01,2015-10-11,RMP,1400,49.86
14274,2015-01-01,2015-10-12,RMP,1400,52.76
14275,2015-01-01,2015-10-13,RMP,1400,55.66
14276,2015-01-01,2015-10-14,RMP,1400,58.56
14277,2015-01-01,2015-10-15,RMP,1400,59.44
14278,2015-01-01,2015-10-16,RMP,1400,60.34
14279,2015-01-01,2015-10-17,RMP,1400,61.25
14280,2015-01-01,2015-10-18,RMP,1400,55.80
14281,2015-01-01,2015-10-19,RMP,1400,50.30
14282,2015-01-01,2015-10-20,RMP,1400,44.80
14283,2015-01-01,2015-10-21,RMP,1400,39.30
14284,2015-01-01,2015-10-22,RMP,1400,33.75
14285,2015-01-01,2015-10-23,RMP,1400,28.99
14286,2015-01-01,2015-10-24,RMP,1400,24.17
14287,2015-01-01,2015-10-25,RMP,1400,19.34
14288,2015-01-01,2015-10-26,RMP,1400,14.52
14289,2015-01-01,2015-10-27,RMP,1400,9.70
14290,2015-01-01,2015-10-28,RMP,1400,4.88
14291,2015-01-01,2015-10-29,RMP,1400,0.00
14292,2015-01-01,2015-10-30,RMP,1400,0.00
14293,2015-01-01,2015-10-31,RMP,1400,0.00
14294,2015-01-01,2015-11-01,RMP,1400,0.00
14295,2015-01-01,2015-11-02,RMP,1400,0.00
14296,2015-01-01,2015-11-03,RMP,1400,0.00
14297,2015-01-01,2015-11-04,RMP,1400,0.0
14298,2015-01-01,2015-11-05,RMP,1400,0.0
14299,2015-01-01,2015-11-06,RMP,1400,0.0
14300,2015-01-01,2015-11-07,RMP,1400,0.0
14301,2015-01-01,2015-09-04,WA,1400,0.00
14302,2015-01-01,2015-09-05,WA,1400,0.00
14303,2015-01-01,2015-09-06,WA,1400,0.00
14304,2015-01-01,2015-09-07,WA,1400,0.00
14305,2015-01-01,2015-09-08,WA,1400,0.00
14306,2015-01-01,2015-09-09,WA,1400,0.00
14307,2015-01-01,2015-09-10,WA,1400,0.00
14308,2015-01-01,2015-09-11,WA,1400,0.00
14309,2015-01-01,2015-09-12,WA,1400,0.00
14310,2015-01-01,2015-09-13,WA,1400,0.00
14311,2015-01-01,2015-09-14,WA,1400,0.00
14312,2015-01-01,2015-09-15,WA,1400,0.00
14313,2015-01-01,2015-09-16,WA,1400,0.00
14314,2015-01-01,2015-09-17,WA,1400,0.00
14315,2015-01-01,2015-09-18,WA,1400,0.00
14316,2015-01-01,2015-09-19,WA,1400,0.00
14317,2015-01-01,2015-09-20,WA,1400,0.00
14318,2015-01-01,2015-09-21,WA,1400,0.00
14319,2015-01-01,2015-09-22,WA,1400,14.85
14320,2015-01-01,2015-09-23,WA,1400,17.35
14321,2015-01-01,2015-09-24,WA,1400,19.85
14322,2015-01-01,2015-09-25,WA,1400,22.35
14323,2015-01-01,2015-09-26,WA,1400,24.85
14324,2015-01-01,2015-09-27,WA,1400,26.25
14325,2015-01-01,2015-09-28,WA,1400,27.65
14326,2015-01-01,2015-09-29,WA,1400,29.05
14327,2015-01-01,2015-09-30,WA,1400,30.45
14328,2015-01-01,2015-10-01,WA,1400,31.85
14329,2015-01-01,2015-10-02,WA,1400,33.25
14330,2015-01-01,2015-10-03,WA,1400,34.65
14331,2015-01-01,2015-10-04,WA,1400,33.90
14332,2015-01-01,2015-10-05,WA,1400,33.15
14333,2015-01-01,2015-10-06,WA,1400,32.40
14334,2015-01-01,2015-10-07,WA,1400,37.40
14335,2015-01-01,2015-10-08,WA,1400,42.40
14336,2015-01-01,2015-10-09,WA,1400,47.40
14337,2015-01-01,2015-10-10,WA,1400,48.62
14338,2015-01-01,2015-10-11,WA,1400,49.84
14339,2015-01-01,2015-10-12,WA,1400,51.06
14340,2015-01-01,2015-10-13,WA,1400,52.28
14341,2015-01-01,2015-10-14,WA,1400,53.50
14342,2015-01-01,2015-10-15,WA,1400,48.59
14343,2015-01-01,2015-10-16,WA,1400,43.71
14344,2015-01-01,2015-10-17,WA,1400,38.85
14345,2015-01-01,2015-10-18,WA,1400,31.10
14346,2015-01-01,2015-10-19,WA,1400,23.33
14347,2015-01-01,2015-10-20,WA,1400,15.56
14348,2015-01-01,2015-10-21,WA,1400,7.79
14349,2015-01-01,2015-10-22,WA,1400,0.00
14350,2015-01-01,2015-10-23,WA,1400,0.00
14351,2015-01-01,2015-10-24,WA,1400,0.00
14352,2015-01-01,2015-10-25,WA,1400,0.00
14353,2015-01-01,2015-10-26,WA,1400,0.00
14354,2015-01-01,2015-10-27,WA,1400,0.00
14355,2015-01-01,2015-10-28,WA,1400,0.00
14356,2015-01-01,2015-10-29,WA,1400,0.00
14357,2015-01-01,2015-10-30,WA,1400,0.00
14358,2015-01-01,2015-10-31,WA,1400,0.00
14359,2015-01-01,2015-11-01,WA,1400,0.00
14360,2015-01-01,2015-11-02,WA,1400,0.00
14361,2015-01-01,2015-11-03,WA,1400,0.00
14362,2015-01-01,2015-11-04,WA,1400,0.0
14363,2015-01-01,2015-11-05,WA,1400,0.0
14364,2015-01-01,2015-11-06,WA,1400,0.0
14365,2015-01-01,2015-11-07,WA,1400,0.0
14366,2015-01-01,2015-09-04,WB,2600,0.00
14367,2015-01-01,2015-09-05,WB,2600,0.00
14368,2015-01-01,2015-09-06,WB,2600,0.00
14369,2015-01-01,2015-09-07,WB,2600,0.00
14370,2015-01-01,2015-09-08,WB,2600,0.00
14371,2015-01-01,2015-09-09,WB,2600,0.00
14372,2015-01-01,2015-09-10,WB,2600,0.00
14373,2015-01-01,2015-09-11,WB,2600,0.00
14374,2015-01-01,2015-09-12,WB,2600,0.00
14375,2015-01-01,2015-09-13,WB,2600,0.00
14376,2015-01-01,2015-09-14,WB,2600,0.00
14377,2015-01-01,2015-09-15,WB,2600,0.00
14378,2015-01-01,2015-09-16,WB,2600,0.00
14379,2015-01-01,2015-09-17,WB,2600,0.00
14380,2015-01-01,2015-09-18,WB,2600,0.00
14381,2015-01-01,2015-09-19,WB,2600,0.00
14382,2015-01-01,2015-09-20,WB,2600,0.00
14383,2015-01-01,2015-09-21,WB,2600,0.00
14384,2015-01-01,2015-09-22,WB,2600,48.75
14385,2015-01-01,2015-09-23,WB,2600,47.95
14386,2015-01-01,2015-09-24,WB,2600,47.15
14387,2015-01-01,2015-09-25,WB,2600,46.35
14388,2015-01-01,2015-09-26,WB,2600,45.55
14389,2015-01-01,2015-09-27,WB,2600,43.75
14390,2015-01-01,2015-09-28,WB,2600,41.95
14391,2015-01-01,2015-09-29,WB,2600,40.15
14392,2015-01-01,2015-09-30,WB,2600,38.35
14393,2015-01-01,2015-10-01,WB,2600,36.55
14394,2015-01-01,2015-10-02,WB,2600,34.75
14395,2015-01-01,2015-10-03,WB,2600,32.95
14396,2015-01-01,2015-10-04,WB,2600,30.60
14397,2015-01-01,2015-10-05,WB,2600,28.25
14398,2015-01-01,2015-10-06,WB,2600,25.90
14399,2015-01-01,2015-10-07,WB,2600,33.64
14400,2015-01-01,2015-10-08,WB,2600,41.42
14401,2015-01-01,2015-10-09,WB,2600,49.25
14402,2015-01-01,2015-10-10,WB,2600,41.60
14403,2015-01-01,2015-10-11,WB,2600,33.95
14404,2015-01-01,2015-10-12,WB,2600,26.30
14405,2015-01-01,2015-10-13,WB,2600,18.65
14406,2015-01-01,2015-10-14,WB,2600,11.00
14407,2015-01-01,2015-10-15,WB,2600,8.00
14408,2015-01-01,2015-10-16,WB,2600,5.00
14409,2015-01-01,2015-10-17,WB,2600,2.00
14410,2015-01-01,2015-10-18,WB,2600,1.60
14411,2015-01-01,2015-10-19,WB,2600,1.20
14412,2015-01-01,2015-10-20,WB,2600,0.80
14413,2015-01-01,2015-10-21,WB,2600,0.40
14414,2015-01-01,2015-10-22,WB,2600,0.00
14415,2015-01-01,2015-10-23,WB,2600,0.00
14416,2015-01-01,2015-10-24,WB,2600,0.00
14417,2015-01-01,2015-10-25,WB,2600,0.00
14418,2015-01-01,2015-10-26,WB,2600,0.00
14419,2015-01-01,2015-10-27,WB,2600,0.00
14420,2015-01-01,2015-10-28,WB,2600,0.00
14421,2015-01-01,2015-10-29,WB,2600,0.00
14422,2015-01-01,2015-10-30,WB,2600,0.00
14423,2015-01-01,2015-10-31,WB,2600,0.00
14424,2015-01-01,2015-11-01,WB,2600,0.00
14425,2015-01-01,2015-11-02,WB,2600,0.00
14426,2015-01-01,2015-11-03,WB,2600,0.00
14427,2015-01-01,2015-11-04,WB,2600,0.0
14428,2015-01-01,2015-11-05,WB,2600,0.0
14429,2015-01-01,2015-11-06,WB,2600,0.0
14430,2015-01-01,2015-11-07,WB,2600,0.0
14431,2015-01-01,2015-09-04,YB,1400,0.00
14432,2015-01-01,2015-09-05,YB,1400,0.00
14433,2015-01-01,2015-09-06,YB,1400,0.00
14434,2015-01-01,2015-09-07,YB,1400,0.00
14435,2015-01-01,2015-09-08,YB,1400,0.00
14436,2015-01-01,2015-09-09,YB,1400,0.00
14437,2015-01-01,2015-09-10,YB,1400,0.00
14438,2015-01-01,2015-09-11,YB,1400,0.00
14439,2015-01-01,2015-09-12,YB,1400,0.00
14440,2015-01-01,2015-09-13,YB,1400,0.00
14441,2015-01-01,2015-09-14,YB,1400,0.00
14442,2015-01-01,2015-09-15,YB,1400,0.00
14443,2015-01-01,2015-09-16,YB,1400,0.00
14444,2015-01-01,2015-09-17,YB,1400,0.00
14445,2015-01-01,2015-09-18,YB,1400,0.00
14446,2015-01-01,2015-09-19,YB,1400,0.00
14447,2015-01-01,2015-09-20,YB,1400,0.00
14448,2015-01-01,2015-09-21,YB,1400,0.00
14449,2015-01-01,2015-09-22,YB,1400,7.40
14450,2015-01-01,2015-09-23,YB,1400,8.35
14451,2015-01-01,2015-09-24,YB,1400,9.30
14452,2015-01-01,2015-09-25,YB,1400,10.25
14453,2015-01-01,2015-09-26,YB,1400,11.20
14454,2015-01-01,2015-09-27,YB,1400,12.53
14455,2015-01-01,2015-09-28,YB,1400,13.86
14456,2015-01-01,2015-09-29,YB,1400,15.19
14457,2015-01-01,2015-09-30,YB,1400,16.52
14458,2015-01-01,2015-10-01,YB,1400,17.85
14459,2015-01-01,2015-10-02,YB,1400,19.18
14460,2015-01-01,2015-10-03,YB,1400,20.50
14461,2015-01-01,2015-10-04,YB,1400,20.52
14462,2015-01-01,2015-10-05,YB,1400,20.56
14463,2015-01-01,2015-10-06,YB,1400,20.60
14464,2015-01-01,2015-10-07,YB,1400,23.40
14465,2015-01-01,2015-10-08,YB,1400,26.20
14466,2015-01-01,2015-10-09,YB,1400,29.00
14467,2015-01-01,2015-10-10,YB,1400,34.62
14468,2015-01-01,2015-10-11,YB,1400,40.28
14469,2015-01-01,2015-10-12,YB,1400,45.94
14470,2015-01-01,2015-10-13,YB,1400,51.60
14471,2015-01-01,2015-10-14,YB,1400,57.30
14472,2015-01-01,2015-10-15,YB,1400,62.84
14473,2015-01-01,2015-10-16,YB,1400,68.41
14474,2015-01-01,2015-10-17,YB,1400,74.00
14475,2015-01-01,2015-10-18,YB,1400,60.60
14476,2015-01-01,2015-10-19,YB,1400,47.20
14477,2015-01-01,2015-10-20,YB,1400,33.80
14478,2015-01-01,2015-10-21,YB,1400,20.40
14479,2015-01-01,2015-10-22,YB,1400,7.00
14480,2015-01-01,2015-10-23,YB,1400,6.00
14481,2015-01-01,2015-10-24,YB,1400,5.00
14482,2015-01-01,2015-10-25,YB,1400,4.00
14483,2015-01-01,2015-10-26,YB,1400,3.00
14484,2015-01-01,2015-10-27,YB,1400,2.00
14485,2015-01-01,2015-10-28,YB,1400,1.00
14486,2015-01-01,2015-10-29,YB,1400,0.00
14487,2015-01-01,2015-10-30,YB,1400,0.00
14488,2015-01-01,2015-10-31,YB,1400,0.00
14489,2015-01-01,2015-11-01,YB,1400,0.00
14490,2015-01-01,2015-11-02,YB,1400,0.00
14491,2015-01-01,2015-11-03,YB,1400,0.00
14492,2015-01-01,2015-11-04,YB,1400,0.0
14493,2015-01-01,2015-11-05,YB,1400,0.0
14494,2015-01-01,2015-11-06,YB,1400,0.0
14495,2015-01-01,2015-11-07,YB,1400,0.0
14496,2015-01-01,2015-09-04,YB,2200,0.00
14497,2015-01-01,2015-09-05,YB,2200,0.00
14498,2015-01-01,2015-09-06,YB,2200,0.00
14499,2015-01-01,2015-09-07,YB,2200,0.00
14500,2015-01-01,2015-09-08,YB,2200,0.00
14501,2015-01-01,2015-09-09,YB,2200,0.00
14502,2015-01-01,2015-09-10,YB,2200,0.00
14503,2015-01-01,2015-09-11,YB,2200,0.00
14504,2015-01-01,2015-09-12,YB,2200,0.00
14505,2015-01-01,2015-09-13,YB,2200,0.00
14506,2015-01-01,2015-09-14,YB,2200,0.00
14507,2015-01-01,2015-09-15,YB,2200,0.00
14508,2015-01-01,2015-09-16,YB,2200,0.00
14509,2015-01-01,2015-09-17,YB,2200,0.00
14510,2015-01-01,2015-09-18,YB,2200,0.00
14511,2015-01-01,2015-09-19,YB,2200,0.00
14512,2015-01-01,2015-09-20,YB,2200,0.00
14513,2015-01-01,2015-09-21,YB,2200,0.00
14514,2015-01-01,2015-09-22,YB,2200,12.55
14515,2015-01-01,2015-09-23,YB,2200,14.43
14516,2015-01-01,2015-09-24,YB,2200,16.30
14517,2015-01-01,2015-09-25,YB,2200,18.18
14518,2015-01-01,2015-09-26,YB,2200,20.05
14519,2015-01-01,2015-09-27,YB,2200,21.48
14520,2015-01-01,2015-09-28,YB,2200,22.91
14521,2015-01-01,2015-09-29,YB,2200,24.34
14522,2015-01-01,2015-09-30,YB,2200,25.77
